sample,dataset,fastq_1,fastq_2
Hofer120,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample120_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample120_Run1_R2.fastq.gz
Hofer120,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample120_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample120_Run2_R2.fastq.gz
Hofer120,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample120_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample120_Run3_R2.fastq.gz
Hofer121,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample121_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample121_Run1_R2.fastq.gz
Hofer121,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample121_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample121_Run2_R2.fastq.gz
Hofer121,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample121_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample121_Run3_R2.fastq.gz
Hofer122,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample122_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample122_Run1_R2.fastq.gz
Hofer122,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample122_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample122_Run2_R2.fastq.gz
Hofer122,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample122_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample122_Run3_R2.fastq.gz
Hofer123,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample123_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample123_Run1_R2.fastq.gz
Hofer123,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample123_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample123_Run2_R2.fastq.gz
Hofer123,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample123_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample123_Run3_R2.fastq.gz
Hofer124,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample124_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample124_Run1_R2.fastq.gz
Hofer124,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample124_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample124_Run2_R2.fastq.gz
Hofer124,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample124_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample124_Run3_R2.fastq.gz
Hofer125,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample125_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample125_Run1_R2.fastq.gz
Hofer125,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample125_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample125_Run2_R2.fastq.gz
Hofer125,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample125_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample125_Run3_R2.fastq.gz
Hofer126,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample126_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample126_Run1_R2.fastq.gz
Hofer126,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample126_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample126_Run2_R2.fastq.gz
Hofer126,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample126_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample126_Run3_R2.fastq.gz
Hofer127,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample127_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample127_Run1_R2.fastq.gz
Hofer127,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample127_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample127_Run2_R2.fastq.gz
Hofer127,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample127_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample127_Run3_R2.fastq.gz
Hofer128,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample128_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample128_Run1_R2.fastq.gz
Hofer128,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample128_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample128_Run2_R2.fastq.gz
Hofer128,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample128_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample128_Run3_R2.fastq.gz
Hofer129,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample129_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample129_Run1_R2.fastq.gz
Hofer129,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample129_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample129_Run2_R2.fastq.gz
Hofer129,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample129_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample129_Run3_R2.fastq.gz
Hofer130,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample130_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample130_Run1_R2.fastq.gz
Hofer130,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample130_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample130_Run2_R2.fastq.gz
Hofer130,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample130_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample130_Run3_R2.fastq.gz
Hofer131,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample131_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample131_Run1_R2.fastq.gz
Hofer131,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample131_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample131_Run2_R2.fastq.gz
Hofer131,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample131_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample131_Run3_R2.fastq.gz
Hofer132,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample132_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample132_Run1_R2.fastq.gz
Hofer132,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample132_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample132_Run2_R2.fastq.gz
Hofer132,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample132_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample132_Run3_R2.fastq.gz
Hofer133,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample133_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample133_Run1_R2.fastq.gz
Hofer133,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample133_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample133_Run2_R2.fastq.gz
Hofer133,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample133_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample133_Run3_R2.fastq.gz
Hofer134,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample134_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample134_Run1_R2.fastq.gz
Hofer134,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample134_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample134_Run2_R2.fastq.gz
Hofer134,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample134_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample134_Run3_R2.fastq.gz
Hofer135,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample135_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample135_Run1_R2.fastq.gz
Hofer135,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample135_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample135_Run2_R2.fastq.gz
Hofer135,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample135_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample135_Run3_R2.fastq.gz
Hofer136,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample136_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample136_Run1_R2.fastq.gz
Hofer136,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample136_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample136_Run2_R2.fastq.gz
Hofer136,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample136_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample136_Run3_R2.fastq.gz
Stor01,Stor,/data/borth/mriedl/data/P06-RawData/results/fastq/271538_S1_R1_001.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/271538_S1_R2_001.fastq.gz
Stor02,Stor,/data/borth/mriedl/data/P06-RawData/results/fastq/271539_S2_R1_001.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/271539_S2_R2_001.fastq.gz
Stor03,Stor,/data/borth/mriedl/data/P06-RawData/results/fastq/271540_S3_R1_001.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/271540_S3_R2_001.fastq.gz
Stor04,Stor,/data/borth/mriedl/data/P06-RawData/results/fastq/271541_S4_R1_001.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/271541_S4_R2_001.fastq.gz
Stor05,Stor,/data/borth/mriedl/data/P06-RawData/results/fastq/271542_S5_R1_001.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/271542_S5_R2_001.fastq.gz
Stor06,Stor,/data/borth/mriedl/data/P06-RawData/results/fastq/271543_S6_R1_001.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/271543_S6_R2_001.fastq.gz
Stor07,Stor,/data/borth/mriedl/data/P06-RawData/results/fastq/271544_S7_R1_001.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/271544_S7_R2_001.fastq.gz
Stor08,Stor,/data/borth/mriedl/data/P06-RawData/results/fastq/271545_S8_R1_001.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/271545_S8_R2_001.fastq.gz
Stor09,Stor,/data/borth/mriedl/data/P06-RawData/results/fastq/271546_S9_R1_001.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/271546_S9_R2_001.fastq.gz
Stor10,Stor,/data/borth/mriedl/data/P06-RawData/results/fastq/271547_S10_R1_001.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/271547_S10_R2_001.fastq.gz
Stor11,Stor,/data/borth/mriedl/data/P06-RawData/results/fastq/271548_S11_R1_001.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/271548_S11_R2_001.fastq.gz
Stor12,Stor,/data/borth/mriedl/data/P06-RawData/results/fastq/271549_S12_R1_001.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/271549_S12_R2_001.fastq.gz
Stor13,Stor,/data/borth/mriedl/data/P06-RawData/results/fastq/271550_S13_R1_001.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/271550_S13_R2_001.fastq.gz
Stor14,Stor,/data/borth/mriedl/data/P06-RawData/results/fastq/271551_S14_R1_001.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/271551_S14_R2_001.fastq.gz
Stor15,Stor,/data/borth/mriedl/data/P06-RawData/results/fastq/271552_S15_R1_001.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/271552_S15_R2_001.fastq.gz
Stor16,Stor,/data/borth/mriedl/data/P06-RawData/results/fastq/271553_S16_R1_001.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/271553_S16_R2_001.fastq.gz
Stor17,Stor,/data/borth/mriedl/data/P06-RawData/results/fastq/271554_S17_R1_001.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/271554_S17_R2_001.fastq.gz
Stor18,Stor,/data/borth/mriedl/data/P06-RawData/results/fastq/271555_S18_R1_001.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/271555_S18_R2_001.fastq.gz
Masson01,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488787_SRR23603787.fastq.gz,
Masson02,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488786_SRR23603788.fastq.gz,
Masson03,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488785_SRR23603789.fastq.gz,
Masson04,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488784_SRR23603790.fastq.gz,
Masson05,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488783_SRR23603791.fastq.gz,
Masson06,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488782_SRR23603792.fastq.gz,
Masson07,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488781_SRR23603793.fastq.gz,
Masson08,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488780_SRR23603794.fastq.gz,
Masson09,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488779_SRR23603795.fastq.gz,
Masson10,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488778_SRR23603796.fastq.gz,
Masson11,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488777_SRR23603797.fastq.gz,
Masson12,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488776_SRR23603798.fastq.gz,
Masson13,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488775_SRR23603799.fastq.gz,
Masson14,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488754_SRR23603800.fastq.gz,
Masson15,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488773_SRR23603801.fastq.gz,
Masson16,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488772_SRR23603802.fastq.gz,
Masson17,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488771_SRR23603803.fastq.gz,
Masson18,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488770_SRR23603804.fastq.gz,
Masson19,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488769_SRR23603805.fastq.gz,
Masson20,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488768_SRR23603806.fastq.gz,
Masson21,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488767_SRR23603807.fastq.gz,
Masson22,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488766_SRR23603808.fastq.gz,
Masson23,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488765_SRR23603809.fastq.gz,
Masson24,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488764_SRR23603810.fastq.gz,
Masson25,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488763_SRR23603811.fastq.gz,
Masson26,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488762_SRR23603812.fastq.gz,
Masson27,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488761_SRR23603813.fastq.gz,
Masson28,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488760_SRR23603814.fastq.gz,
Masson29,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488759_SRR23603815.fastq.gz,
Masson30,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488758_SRR23603816.fastq.gz,
Masson31,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488757_SRR23603817.fastq.gz,
Masson32,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488756_SRR23603818.fastq.gz,
Masson33,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488755_SRR23603819.fastq.gz,
Masson34,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488734_SRR23603820.fastq.gz,
Masson35,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488753_SRR23603821.fastq.gz,
Masson36,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488752_SRR23603822.fastq.gz,
Masson37,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488751_SRR23603823.fastq.gz,
Masson38,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488750_SRR23603824.fastq.gz,
Masson39,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488749_SRR23603825.fastq.gz,
Masson40,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488748_SRR23603826.fastq.gz,
Masson41,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488747_SRR23603827.fastq.gz,
Masson42,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488746_SRR23603828.fastq.gz,
Masson43,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488745_SRR23603829.fastq.gz,
Masson44,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488744_SRR23603830.fastq.gz,
Masson45,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488743_SRR23603831.fastq.gz,
Masson46,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488742_SRR23603832.fastq.gz,
Masson47,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488741_SRR23603833.fastq.gz,
Masson48,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488740_SRR23603834.fastq.gz,
Masson49,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488739_SRR23603835.fastq.gz,
Masson50,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488738_SRR23603836.fastq.gz,
Masson51,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488737_SRR23603837.fastq.gz,
Masson52,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488736_SRR23603838.fastq.gz,
Masson53,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488735_SRR23603839.fastq.gz,
Masson54,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488774_SRR23603840.fastq.gz,
Masson55,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488733_SRR23603841.fastq.gz,
Masson56,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488732_SRR23603842.fastq.gz,
Masson57,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488731_SRR23603843.fastq.gz,
Masson58,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488730_SRR23603844.fastq.gz,
Masson59,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488729_SRR23603845.fastq.gz,
Masson60,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488728_SRR23603846.fastq.gz,
Masson61,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488727_SRR23603847.fastq.gz,
Masson62,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488726_SRR23603848.fastq.gz,
Masson63,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488725_SRR23603849.fastq.gz,
Masson64,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488724_SRR23603850.fastq.gz,
Masson65,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488723_SRR23603851.fastq.gz,
Masson66,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488722_SRR23603852.fastq.gz,
Masson67,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488721_SRR23603853.fastq.gz,
Masson68,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488720_SRR23603854.fastq.gz,
Masson69,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488719_SRR23603855.fastq.gz,
Masson70,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488718_SRR23603856.fastq.gz,
Masson71,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488717_SRR23603857.fastq.gz,
Masson72,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488716_SRR23603858.fastq.gz,
Masson73,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488715_SRR23603859.fastq.gz,
Masson74,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488714_SRR23603860.fastq.gz,
Masson75,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488713_SRR23603861.fastq.gz,
Masson76,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488712_SRR23603862.fastq.gz,
Masson77,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488711_SRR23603863.fastq.gz,
Masson78,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488710_SRR23603864.fastq.gz,
Masson79,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488709_SRR23603865.fastq.gz,
Masson80,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488708_SRR23603866.fastq.gz,
Masson81,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488707_SRR23603867.fastq.gz,
Masson82,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488706_SRR23603868.fastq.gz,
Masson83,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488705_SRR23603869.fastq.gz,
Masson84,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488704_SRR23603870.fastq.gz,
Masson85,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488703_SRR23603871.fastq.gz,
Masson86,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488702_SRR23603872.fastq.gz,
Masson87,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488701_SRR23603873.fastq.gz,
Masson88,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488700_SRR23603874.fastq.gz,
Masson89,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488699_SRR23603875.fastq.gz,
Masson90,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488698_SRR23603876.fastq.gz,
Masson91,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488697_SRR23603877.fastq.gz,
Masson92,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488696_SRR23603878.fastq.gz,
Masson93,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488695_SRR23603879.fastq.gz,
Masson94,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488694_SRR23603880.fastq.gz,
Masson95,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488693_SRR23603881.fastq.gz,
Masson96,Masson,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX19488692_SRR23603882.fastq.gz,
